Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,Bankruptcies,2010-12-31T00:00:00,56282,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2011-03-31T00:00:00,54212,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2011-06-30T00:00:00,52134,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2011-09-30T00:00:00,49895,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2011-12-31T00:00:00,47806,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2012-03-31T00:00:00,46393,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2012-06-30T00:00:00,44435,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2012-09-30T00:00:00,42008,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2012-12-31T00:00:00,40075,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2013-03-31T00:00:00,37552,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2013-06-30T00:00:00,36061,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2013-09-30T00:00:00,34892,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2013-12-31T00:00:00,33212,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2014-03-31T00:00:00,31671,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2014-06-30T00:00:00,30113,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2014-09-30T00:00:00,28319,Quarterly,UNITEDSTABAN,2015-04-25T14:40:00
United States,Bankruptcies,2014-12-31T00:00:00,26983,Quarterly,UNITEDSTABAN,2015-05-04T19:36:00
United States,Bankruptcies,2015-03-31T00:00:00,26130,Quarterly,UNITEDSTABAN,2015-06-13T18:56:00
United States,Bankruptcies,2015-06-30T00:00:00,25046,Quarterly,UNITEDSTABAN,2015-08-16T17:26:00
United States,Bankruptcies,2015-09-30T00:00:00,24985,Quarterly,UNITEDSTABAN,2015-10-30T17:18:00
United States,Bankruptcies,2015-12-31T00:00:00,24735,Quarterly,UNITEDSTABAN,2016-02-08T20:03:00
United States,Bankruptcies,2016-03-31T00:00:00,24797,Quarterly,UNITEDSTABAN,2016-04-30T10:27:00
United States,Bankruptcies,2016-06-30T00:00:00,25227,Quarterly,UNITEDSTABAN,2016-07-30T10:35:00
United States,Bankruptcies,2016-09-30T00:00:00,24457,Quarterly,UNITEDSTABAN,2016-10-29T10:32:00
United States,Bankruptcies,2016-12-31T00:00:00,24114,Quarterly,UNITEDSTABAN,2017-01-28T10:01:00
United States,Bankruptcies,2017-03-31T00:00:00,23591,Quarterly,UNITEDSTABAN,2017-04-29T10:01:00
United States,Bankruptcies,2017-06-30T00:00:00,23443,Quarterly,UNITEDSTABAN,2017-08-05T10:01:00
United States,Bankruptcies,2017-09-30T00:00:00,23109,Quarterly,UNITEDSTABAN,2017-10-28T10:01:00
United States,Bankruptcies,2017-12-31T00:00:00,23157,Quarterly,UNITEDSTABAN,2018-01-27T10:01:00
United States,Bankruptcies,2018-03-31T00:00:00,23106,Quarterly,UNITEDSTABAN,2018-05-05T10:01:00
United States,Bankruptcies,2018-06-30T00:00:00,22245,Quarterly,UNITEDSTABAN,2018-08-04T10:01:00
United States,Bankruptcies,2018-09-30T00:00:00,22103,Quarterly,UNITEDSTABAN,2018-11-10T10:01:00
United States,Bankruptcies,2018-12-31T00:00:00,22232,Quarterly,UNITEDSTABAN,2019-02-02T10:01:00
United States,Bankruptcies,2019-03-31T00:00:00,22157,Quarterly,UNITEDSTABAN,2019-04-27T10:01:00
United States,Bankruptcies,2019-06-30T00:00:00,22483,Quarterly,UNITEDSTABAN,2019-08-03T12:14:00
United States,Bankruptcies,2019-09-30T00:00:00,22910,Quarterly,UNITEDSTABAN,2019-11-02T10:01:00
United States,Bankruptcies,2019-12-31T00:00:00,22780,Quarterly,UNITEDSTABAN,2020-02-08T10:01:00
United States,Bankruptcies,2020-03-31T00:00:00,23114,Quarterly,UNITEDSTABAN,2020-05-09T10:01:00
United States,Bankruptcies,2020-06-30T00:00:00,22482,Quarterly,UNITEDSTABAN,2020-08-01T10:01:00
United States,Bankruptcies,2020-09-30T00:00:00,22391,Quarterly,UNITEDSTABAN,2020-10-31T10:01:00
United States,Bankruptcies,2020-12-31T00:00:00,21655,Quarterly,UNITEDSTABAN,2021-01-30T10:01:00
United States,Bankruptcies,2021-03-31T00:00:00,19911,Quarterly,UNITEDSTABAN,2021-05-08T10:01:00
United States,Bankruptcies,2021-06-30T00:00:00,18511,Quarterly,UNITEDSTABAN,2021-08-07T10:01:00
United States,Bankruptcies,2021-09-30T00:00:00,16140,Quarterly,UNITEDSTABAN,2021-11-13T10:00:00
United States,Bankruptcies,2021-12-31T00:00:00,14347,Quarterly,UNITEDSTABAN,2022-02-05T10:00:00
United States,Bankruptcies,2022-03-31T00:00:00,13160,Quarterly,UNITEDSTABAN,2022-05-19T15:37:00
United States,Bankruptcies,2022-06-30T00:00:00,12748,Quarterly,UNITEDSTABAN,2022-08-06T10:00:00
United States,Bankruptcies,2022-09-30T00:00:00,13125,Quarterly,UNITEDSTABAN,2022-11-05T10:01:00
